n_vnf,4,time_start,1685653695.6853576,transmission_latency,10.670248031616211,service_latency,16.45397400856018,start_sys_time,1685653695.6853576,
n_vnf,4,time_start,1685653715.4842937,transmission_latency,10.706808805465698,service_latency,16.555938243865967,start_sys_time,1685653715.4842937,
n_vnf,4,time_start,1685653735.3860857,transmission_latency,10.727320671081543,service_latency,16.55078387260437,start_sys_time,1685653735.3860857,
n_vnf,4,time_start,1685653755.2815835,transmission_latency,10.945379972457886,service_latency,17.060331344604492,start_sys_time,1685653755.2815835,
n_vnf,4,time_start,1685653775.5907185,transmission_latency,10.925992727279663,service_latency,16.852986335754395,start_sys_time,1685653775.5907185,
n_vnf,4,time_start,1685653795.8840253,transmission_latency,11.049928665161133,service_latency,16.65766954421997,start_sys_time,1685653795.8840253,
n_vnf,4,time_start,1685653815.7880907,transmission_latency,10.815432786941528,service_latency,16.352620363235474,start_sys_time,1685653815.7880907,
n_vnf,4,time_start,1685653835.4857347,transmission_latency,10.906409740447998,service_latency,16.746274948120117,start_sys_time,1685653835.4857347,
n_vnf,4,time_start,1685653855.5853598,transmission_latency,10.839096784591675,service_latency,16.555822134017944,start_sys_time,1685653855.5853598,
n_vnf,4,time_start,1685653875.487078,transmission_latency,10.901223182678223,service_latency,16.44847822189331,start_sys_time,1685653875.487078,
n_vnf,4,time_start,1685653895.2870488,transmission_latency,10.752666473388672,service_latency,16.351045608520508,start_sys_time,1685653895.2870488,
n_vnf,4,time_start,1685653914.8905675,transmission_latency,10.77522587776184,service_latency,17.050938367843628,start_sys_time,1685653914.8905675,
n_vnf,4,time_start,1685653935.382928,transmission_latency,10.699111938476562,service_latency,16.751312732696533,start_sys_time,1685653935.382928,
n_vnf,4,time_start,1685653955.6836715,transmission_latency,10.752683877944946,service_latency,16.858818531036377,start_sys_time,1685653955.6836715,
n_vnf,4,time_start,1685653975.8855002,transmission_latency,10.836127042770386,service_latency,17.25063157081604,start_sys_time,1685653975.8855002,
n_vnf,4,time_start,1685653996.5836961,transmission_latency,10.772496700286865,service_latency,17.05000638961792,start_sys_time,1685653996.5836961,
n_vnf,4,time_start,1685654016.9917023,transmission_latency,10.941178321838379,service_latency,17.14409613609314,start_sys_time,1685654016.9917023,
n_vnf,4,time_start,1685654037.4878862,transmission_latency,10.76105785369873,service_latency,16.84432625770569,start_sys_time,1685654037.4878862,
n_vnf,4,time_start,1685654057.687729,transmission_latency,10.758241176605225,service_latency,17.150450706481934,start_sys_time,1685654057.687729,
n_vnf,4,time_start,1685654078.1898127,transmission_latency,10.845987796783447,service_latency,17.04550838470459,start_sys_time,1685654078.1898127,
n_vnf,4,time_start,1685654098.6840317,transmission_latency,10.87635850906372,service_latency,16.8496515750885,start_sys_time,1685654098.6840317,
n_vnf,4,time_start,1685654118.8821173,transmission_latency,10.707091808319092,service_latency,16.557881593704224,start_sys_time,1685654118.8821173,
n_vnf,4,time_start,1685654138.8810418,transmission_latency,10.894495964050293,service_latency,16.95329260826111,start_sys_time,1685654138.8810418,
n_vnf,4,time_start,1685654159.186453,transmission_latency,10.871945142745972,service_latency,16.745187044143677,start_sys_time,1685654159.186453,
n_vnf,4,time_start,1685654179.2903786,transmission_latency,10.717998027801514,service_latency,16.548704385757446,start_sys_time,1685654179.2903786,
n_vnf,4,time_start,1685654199.282529,transmission_latency,10.69601845741272,service_latency,16.549826622009277,start_sys_time,1685654199.282529,
n_vnf,4,time_start,1685654219.1892617,transmission_latency,10.942915439605713,service_latency,16.74443030357361,start_sys_time,1685654219.1892617,
n_vnf,4,time_start,1685654239.282507,transmission_latency,10.754693746566772,service_latency,17.052663564682007,start_sys_time,1685654239.282507,
n_vnf,4,time_start,1685654773.68985,transmission_latency,10.636395692825317,service_latency,16.35033106803894,start_sys_time,1685654773.68985,
n_vnf,4,time_start,1685654793.3843424,transmission_latency,10.939371109008789,service_latency,16.65553092956543,start_sys_time,1685654793.3843424,
n_vnf,4,time_start,1685654813.2855885,transmission_latency,10.709163188934326,service_latency,16.64680528640747,start_sys_time,1685654813.2855885,
n_vnf,4,time_start,1685654833.2812543,transmission_latency,10.632360219955444,service_latency,16.656343460083008,start_sys_time,1685654833.2812543,
n_vnf,4,time_start,1685654853.2817314,transmission_latency,10.780699968338013,service_latency,16.753800868988037,start_sys_time,1685654853.2817314,
