mode,cf,time_start,1685662302.0213268,time_start,1685662302.1027553,process_time,0.10182571411132812,cpu_usage,22.6,mem_usage,26365952,time_start,1685662302.2100434,time_start,1685662302.2805986,time_start,1685662302.2834306,time_start,1685662302.2838128,time_start,1685662302.2841175,time_start,1685662302.284383,
mode,cf,time_start,1685662327.30671,time_start,1685662327.3852482,process_time,0.028638839721679688,cpu_usage,35.7,mem_usage,26365952,time_start,1685662327.5131686,time_start,1685662327.5145307,time_start,1685662327.515303,time_start,1685662327.5159497,time_start,1685662327.5490773,time_start,1685662327.5549731,
mode,cf,time_start,1685662354.108057,time_start,1685662354.1872523,process_time,0.10228371620178223,cpu_usage,9.8,mem_usage,26365952,time_start,1685662354.3213,time_start,1685662354.3316767,time_start,1685662354.3340979,time_start,1685662354.3561935,time_start,1685662354.3564851,time_start,1685662354.3800545,
mode,cf,time_start,1685662379.9130588,time_start,1685662379.9924283,process_time,0.10343194007873535,cpu_usage,19.5,mem_usage,26365952,time_start,1685662380.1244612,time_start,1685662380.1314983,time_start,1685662380.1321542,time_start,1685662380.135712,time_start,1685662380.1378715,time_start,1685662380.1772828,
mode,cf,time_start,1685662406.7102954,time_start,1685662406.789267,process_time,0.10430526733398438,cpu_usage,9.6,mem_usage,26365952,time_start,1685662406.933161,time_start,1685662406.934072,time_start,1685662406.9356306,time_start,1685662406.9365501,time_start,1685662406.9410238,time_start,1685662406.9606946,
mode,cf,time_start,1685662433.8160577,time_start,1685662433.9002266,process_time,0.09015512466430664,cpu_usage,22.3,mem_usage,26365952,time_start,1685662434.0076582,time_start,1685662434.0314033,time_start,1685662434.0323622,time_start,1685662434.0817244,time_start,1685662434.0831578,time_start,1685662434.0836744,
mode,cf,time_start,1685662459.4140337,time_start,1685662459.4986222,process_time,0.10104703903198242,cpu_usage,136.7,mem_usage,26365952,time_start,1685662459.6178539,time_start,1685662459.6287158,time_start,1685662459.6358447,time_start,1685662459.6410148,time_start,1685662459.6416306,time_start,1685662459.6829681,
mode,cf,time_start,1685662484.8049312,time_start,1685662484.88632,process_time,0.10404276847839355,cpu_usage,19.3,mem_usage,26365952,time_start,1685662485.040711,time_start,1685662485.0422144,time_start,1685662485.0449917,time_start,1685662485.046438,time_start,1685662485.0920577,time_start,1685662485.0924048,
mode,cf,time_start,1685662510.370438,time_start,1685662510.3756623,process_time,0.12370181083679199,cpu_usage,8.1,mem_usage,26365952,time_start,1685662510.514604,time_start,1685662510.5227535,time_start,1685662510.5238974,time_start,1685662510.5257175,time_start,1685662510.535775,time_start,1685662510.5421023,
mode,cf,time_start,1685662535.9051766,time_start,1685662535.983935,process_time,0.09863948822021484,cpu_usage,10.2,mem_usage,26365952,time_start,1685662536.1192198,time_start,1685662536.123955,time_start,1685662536.1278977,time_start,1685662536.1581018,time_start,1685662536.1610239,time_start,1685662536.1641278,
mode,cf,time_start,1685662561.2013438,time_start,1685662561.2823591,process_time,0.1041407585144043,cpu_usage,9.7,mem_usage,26365952,time_start,1685662561.4191337,time_start,1685662561.4199572,time_start,1685662561.4393713,time_start,1685662561.4503422,time_start,1685662561.4581046,time_start,1685662561.481898,
mode,cf,time_start,1685662586.1045268,time_start,1685662586.1841207,process_time,0.030492544174194336,cpu_usage,0.0,mem_usage,26365952,time_start,1685662586.2868476,time_start,1685662586.3208358,time_start,1685662586.324935,time_start,1685662586.3254445,time_start,1685662586.3576841,time_start,1685662586.3591533,
mode,cf,time_start,1685662611.3052237,time_start,1685662611.3850663,process_time,0.10289716720581055,cpu_usage,9.8,mem_usage,26365952,time_start,1685662611.4890578,time_start,1685662611.491308,time_start,1685662611.5055826,time_start,1685662611.534808,time_start,1685662611.5510783,time_start,1685662611.5513911,
mode,cf,time_start,1685662637.6010885,time_start,1685662637.6838057,process_time,0.10150980949401855,cpu_usage,38.7,mem_usage,26365952,time_start,1685662637.7863379,time_start,1685662637.8244708,time_start,1685662637.8305504,time_start,1685662637.8320756,time_start,1685662637.834108,time_start,1685662637.853138,
mode,cf,time_start,1685662663.7048824,time_start,1685662663.7881558,process_time,0.1034708023071289,cpu_usage,9.7,mem_usage,26365952,time_start,1685662663.892523,time_start,1685662663.9253185,time_start,1685662663.9311924,time_start,1685662663.9552464,time_start,1685662663.956998,time_start,1685662663.9800398,
mode,cf,time_start,1685662688.9009535,time_start,1685662688.9838817,process_time,0.11348223686218262,cpu_usage,8.9,mem_usage,26365952,time_start,1685662689.129623,time_start,1685662689.180544,time_start,1685662689.1811385,time_start,1685662689.1881151,time_start,1685662689.1885908,time_start,1685662689.1889086,
mode,cf,time_start,1685662714.2993028,time_start,1685662714.381938,process_time,0.10351037979125977,cpu_usage,9.7,mem_usage,26365952,time_start,1685662714.4866853,time_start,1685662714.4873962,time_start,1685662714.5048764,time_start,1685662714.5375738,time_start,1685662714.5524967,time_start,1685662714.555643,
mode,cf,time_start,1685662740.0031166,time_start,1685662740.0896413,process_time,0.10358333587646484,cpu_usage,19.4,mem_usage,26365952,time_start,1685662740.22136,time_start,1685662740.28007,time_start,1685662740.2808335,time_start,1685662740.281637,time_start,1685662740.2826433,time_start,1685662740.3021648,
mode,cf,time_start,1685662765.7391555,time_start,1685662765.821336,process_time,0.09169554710388184,cpu_usage,22.0,mem_usage,26365952,time_start,1685662765.9853477,time_start,1685662765.9863486,time_start,1685662765.9868267,time_start,1685662765.9872823,time_start,1685662765.9973896,time_start,1685662766.0122519,
mode,cf,time_start,1685662790.7210577,time_start,1685662790.8030365,process_time,0.08925056457519531,cpu_usage,22.5,mem_usage,26365952,time_start,1685662790.906811,time_start,1685662790.9807813,time_start,1685662790.9812028,time_start,1685662790.9815238,time_start,1685662790.9818273,time_start,1685662790.9820633,
mode,cf,time_start,1685662816.0080583,time_start,1685662816.0894454,process_time,0.10214424133300781,cpu_usage,58.8,mem_usage,26365952,time_start,1685662816.1934965,time_start,1685662816.2185283,time_start,1685662816.2189689,time_start,1685662816.2300754,time_start,1685662816.2564437,time_start,1685662816.2587621,
mode,cf,time_start,1685662840.8040352,time_start,1685662840.884362,process_time,0.10284924507141113,cpu_usage,9.8,mem_usage,26365952,time_start,1685662840.9974005,time_start,1685662841.0267727,time_start,1685662841.0298822,time_start,1685662841.032505,time_start,1685662841.0660503,time_start,1685662841.0663867,
mode,cf,time_start,1685662865.8114312,time_start,1685662865.8945324,process_time,0.1082308292388916,cpu_usage,9.3,mem_usage,26365952,time_start,1685662866.0247393,time_start,1685662866.0341032,time_start,1685662866.041561,time_start,1685662866.0481737,time_start,1685662866.051181,time_start,1685662866.0838902,
mode,cf,time_start,1685662891.4066992,time_start,1685662891.490615,process_time,0.10718321800231934,cpu_usage,18.8,mem_usage,26365952,time_start,1685662891.6821978,time_start,1685662891.6825764,time_start,1685662891.6829667,time_start,1685662891.6833084,time_start,1685662891.6835358,time_start,1685662891.782652,
mode,cf,time_start,1685662979.8017905,time_start,1685662979.882117,process_time,0.10628008842468262,cpu_usage,0.0,mem_usage,26365952,time_start,1685662979.989215,time_start,1685662979.996313,time_start,1685662980.0323844,time_start,1685662980.0376773,time_start,1685662980.0625944,time_start,1685662980.0709631,
mode,cf,time_start,1685663005.206763,time_start,1685663005.2876933,process_time,0.09844732284545898,cpu_usage,10.2,mem_usage,26365952,time_start,1685663005.4297254,time_start,1685663005.4358196,time_start,1685663005.4362426,time_start,1685663005.4366329,time_start,1685663005.4371881,time_start,1685663005.4536026,
mode,cf,time_start,1685663030.8102994,time_start,1685663030.8924227,process_time,0.09050917625427246,cpu_usage,11.1,mem_usage,26365952,time_start,1685663030.9990215,time_start,1685663031.033992,time_start,1685663031.0375245,time_start,1685663031.0798552,time_start,1685663031.0811872,time_start,1685663031.0859032,
mode,cf,time_start,1685663056.2059395,time_start,1685663056.2863064,process_time,0.10248231887817383,cpu_usage,9.8,mem_usage,26365952,time_start,1685663056.3915737,time_start,1685663056.4249098,time_start,1685663056.4295561,time_start,1685663056.432283,time_start,1685663056.4529665,time_start,1685663056.4842505,
mode,cf,time_start,1685663081.30859,time_start,1685663081.3918266,process_time,0.09722495079040527,cpu_usage,10.3,mem_usage,26365952,time_start,1685663081.493756,time_start,1685663081.521922,time_start,1685663081.5227723,time_start,1685663081.5238447,time_start,1685663081.5398738,time_start,1685663081.540169,
mode,cf,time_start,1685663106.4103928,time_start,1685663106.49156,process_time,0.09386801719665527,cpu_usage,21.4,mem_usage,26365952,time_start,1685663106.6279676,time_start,1685663106.6342435,time_start,1685663106.6378932,time_start,1685663106.6440532,time_start,1685663106.649013,time_start,1685663106.6806161,
mode,cf,time_start,1685663132.605903,time_start,1685663132.6886911,process_time,0.10558676719665527,cpu_usage,19.1,mem_usage,26365952,time_start,1685663132.8201919,time_start,1685663132.826535,time_start,1685663132.8270252,time_start,1685663132.8294976,time_start,1685663132.8454452,time_start,1685663132.8466218,
