mode,cf,time_start,1685662251.242993,time_start,1685662251.3255146,process_time,0.058837890625,cpu_usage,0.0,mem_usage,26599424,time_start,1685662251.4280055,
mode,cf,time_start,1685662276.5446215,time_start,1685662276.6314967,process_time,0.0757901668548584,cpu_usage,26.5,mem_usage,26599424,time_start,1685662276.740482,
mode,cf,time_start,1685662301.8657851,time_start,1685662301.9500794,process_time,0.07686400413513184,cpu_usage,151.9,mem_usage,26599424,time_start,1685662302.087863,
mode,cf,time_start,1685662327.1522126,time_start,1685662327.2335975,process_time,0.16033339500427246,cpu_usage,0.0,mem_usage,26599424,time_start,1685662327.399449,
mode,cf,time_start,1685662353.950835,time_start,1685662354.0349023,process_time,0.1469268798828125,cpu_usage,13.7,mem_usage,26599424,time_start,1685662354.19895,
mode,cf,time_start,1685662379.7564418,time_start,1685662379.8409228,process_time,0.052641868591308594,cpu_usage,19.2,mem_usage,26599424,time_start,1685662379.9890895,
mode,cf,time_start,1685662406.5508163,time_start,1685662406.6372929,process_time,0.057424068450927734,cpu_usage,17.5,mem_usage,26599424,time_start,1685662406.8025007,
mode,cf,time_start,1685662433.6607795,time_start,1685662433.7473297,process_time,0.1403796672821045,cpu_usage,7.2,mem_usage,26599424,time_start,1685662433.8968275,
mode,cf,time_start,1685662459.2581997,time_start,1685662459.3446538,process_time,0.05429434776306152,cpu_usage,18.6,mem_usage,26599424,time_start,1685662459.4912188,
mode,cf,time_start,1685662484.6498702,time_start,1685662484.733881,process_time,0.0075681209564208984,cpu_usage,142.2,mem_usage,26599424,time_start,1685662484.8500202,
mode,cf,time_start,1685662510.2117908,time_start,1685662510.213124,process_time,0.10309720039367676,cpu_usage,121.6,mem_usage,26599424,time_start,1685662510.3172433,
mode,cf,time_start,1685662535.7469769,time_start,1685662535.8313642,process_time,0.08536434173583984,cpu_usage,142.5,mem_usage,26599424,time_start,1685662535.940695,
mode,cf,time_start,1685662561.0463285,time_start,1685662561.131085,process_time,0.10891246795654297,cpu_usage,0.0,mem_usage,26599424,time_start,1685662561.2991219,
mode,cf,time_start,1685662585.9486136,time_start,1685662586.0325742,process_time,0.1597135066986084,cpu_usage,130.0,mem_usage,26599424,time_start,1685662586.1932309,
mode,cf,time_start,1685662611.1478617,time_start,1685662611.2336025,process_time,0.08777618408203125,cpu_usage,18.0,mem_usage,26599424,time_start,1685662611.3834765,
mode,cf,time_start,1685662637.446664,time_start,1685662637.5300663,process_time,0.07625389099121094,cpu_usage,13.2,mem_usage,26599424,time_start,1685662637.6980844,
mode,cf,time_start,1685662663.5485845,time_start,1685662663.6329138,process_time,0.10462450981140137,cpu_usage,19.2,mem_usage,26599424,time_start,1685662663.7383065,
mode,cf,time_start,1685662688.7464814,time_start,1685662688.8294759,process_time,0.007607698440551758,cpu_usage,142.0,mem_usage,26599424,time_start,1685662688.9329944,
mode,cf,time_start,1685662714.145388,time_start,1685662714.228438,process_time,0.16492295265197754,cpu_usage,12.2,mem_usage,26599424,time_start,1685662714.394276,
mode,cf,time_start,1685662739.846373,time_start,1685662739.9342663,process_time,0.057393789291381836,cpu_usage,17.6,mem_usage,26599424,time_start,1685662740.1472483,
mode,cf,time_start,1685662765.579386,time_start,1685662765.6644719,process_time,0.05116772651672363,cpu_usage,39.5,mem_usage,26599424,time_start,1685662765.8383327,
mode,cf,time_start,1685662790.5567262,time_start,1685662790.6483622,process_time,0.1529254913330078,cpu_usage,19.7,mem_usage,26599424,time_start,1685662790.8161974,
mode,cf,time_start,1685662815.8534393,time_start,1685662815.937999,process_time,0.04672741889953613,cpu_usage,21.6,mem_usage,26599424,time_start,1685662816.0970066,
mode,cf,time_start,1685662840.6480014,time_start,1685662840.733211,process_time,0.17633342742919922,cpu_usage,9.5,mem_usage,26599424,time_start,1685662840.911667,
mode,cf,time_start,1685662865.6531637,time_start,1685662865.7379699,process_time,0.007961034774780273,cpu_usage,132.5,mem_usage,26599424,time_start,1685662865.9035969,
mode,cf,time_start,1685662891.2518857,time_start,1685662891.335123,process_time,0.07517600059509277,cpu_usage,129.8,mem_usage,26599424,time_start,1685662891.5791483,
mode,cf,time_start,1685662979.6459157,time_start,1685662979.728416,process_time,0.08815455436706543,cpu_usage,17.9,mem_usage,26599424,time_start,1685662979.8361857,
mode,cf,time_start,1685663005.050363,time_start,1685663005.1340368,process_time,0.05583620071411133,cpu_usage,18.1,mem_usage,26599424,time_start,1685663005.2992764,
mode,cf,time_start,1685663030.6549811,time_start,1685663030.7403088,process_time,0.0580439567565918,cpu_usage,161.2,mem_usage,26599424,time_start,1685663030.887346,
mode,cf,time_start,1685663056.05149,time_start,1685663056.134896,process_time,0.08628463745117188,cpu_usage,11.7,mem_usage,26599424,time_start,1685663056.299447,
mode,cf,time_start,1685663081.1512976,time_start,1685663081.2339408,process_time,0.08964276313781738,cpu_usage,0.0,mem_usage,26599424,time_start,1685663081.382228,
mode,cf,time_start,1685663106.2473376,time_start,1685663106.3396194,process_time,0.14815378189086914,cpu_usage,13.6,mem_usage,26599424,time_start,1685663106.5127907,
mode,cf,time_start,1685663132.446407,time_start,1685663132.5318522,process_time,0.006470680236816406,cpu_usage,0.0,mem_usage,26599424,time_start,1685663132.6497424,
