mode,cf,time_start,1685661816.6759942,time_start,1685661816.7581046,process_time,0.18622803688049316,cpu_usage,10.8,mem_usage,26779648,time_start,1685661817.002078,time_start,1685661817.0021327,
mode,cf,time_start,1685661841.997555,time_start,1685661842.084684,process_time,0.007387638092041016,cpu_usage,0.0,mem_usage,26779648,time_start,1685661842.2216802,time_start,1685661842.2224557,
mode,cf,time_start,1685661867.4878876,time_start,1685661867.5758512,process_time,0.30771327018737793,cpu_usage,489.7,mem_usage,26779648,time_start,1685661867.8849926,time_start,1685661867.885326,
mode,cf,time_start,1685661892.4873552,time_start,1685661892.5714152,process_time,0.174818754196167,cpu_usage,12.2,mem_usage,26779648,time_start,1685661892.7470298,time_start,1685661892.7517643,
mode,cf,time_start,1685661917.987298,time_start,1685661918.0699656,process_time,0.059052228927612305,cpu_usage,148.0,mem_usage,26779648,time_start,1685661918.1856377,time_start,1685661918.2196865,
mode,cf,time_start,1685661943.8891737,time_start,1685661943.9734783,process_time,0.11124324798583984,cpu_usage,18.4,mem_usage,26779648,time_start,1685661944.1187282,time_start,1685661944.1198592,
mode,cf,time_start,1685661970.477606,time_start,1685661970.5604508,process_time,0.04876422882080078,cpu_usage,20.7,mem_usage,26779648,time_start,1685661970.7088017,time_start,1685661970.7440617,
mode,cf,time_start,1685661995.4815319,time_start,1685661995.5714211,process_time,0.11611604690551758,cpu_usage,17.4,mem_usage,26779648,time_start,1685661995.705707,time_start,1685661995.722433,
mode,cf,time_start,1685662020.6880825,time_start,1685662020.7730107,process_time,0.11705160140991211,cpu_usage,0.0,mem_usage,26779648,time_start,1685662020.8930733,time_start,1685662020.930753,
mode,cf,time_start,1685662046.08352,time_start,1685662046.1657603,process_time,0.0476069450378418,cpu_usage,21.2,mem_usage,26779648,time_start,1685662046.2808473,time_start,1685662046.312554,
mode,cf,time_start,1685662071.376859,time_start,1685662071.4605548,process_time,0.14506912231445312,cpu_usage,6.9,mem_usage,26779648,time_start,1685662071.620008,time_start,1685662071.639741,
mode,cf,time_start,1685662097.1831458,time_start,1685662097.2687507,process_time,0.037100791931152344,cpu_usage,81.9,mem_usage,26779648,time_start,1685662097.415982,time_start,1685662097.5296042,
mode,cf,time_start,1685662122.279271,time_start,1685662122.3631196,process_time,0.05788111686706543,cpu_usage,0.0,mem_usage,26779648,time_start,1685662122.514243,time_start,1685662122.5151901,
mode,cf,time_start,1685662147.600843,time_start,1685662147.6827652,process_time,0.10481429100036621,cpu_usage,9.6,mem_usage,26779648,time_start,1685662147.7895305,time_start,1685662147.9047825,
mode,cf,time_start,1685662173.2799675,time_start,1685662173.4343,process_time,0.0076944828033447266,cpu_usage,139.0,mem_usage,26779648,time_start,1685662173.7206469,time_start,1685662173.9449167,
mode,cf,time_start,1685662200.1853983,time_start,1685662200.2710104,process_time,0.22660493850708008,cpu_usage,13.3,mem_usage,26779648,time_start,1685662200.49815,time_start,1685662200.4982169,
mode,cf,time_start,1685662225.387573,time_start,1685662225.4706936,process_time,0.11127209663391113,cpu_usage,9.0,mem_usage,26779648,time_start,1685662225.5946088,time_start,1685662225.624496,
mode,cf,time_start,1685662251.2740889,time_start,1685662251.3566685,process_time,0.14658212661743164,cpu_usage,122.0,mem_usage,26779648,time_start,1685662251.5044415,time_start,1685662251.5048587,
mode,cf,time_start,1685662276.576128,time_start,1685662276.6618872,process_time,0.04314541816711426,cpu_usage,23.4,mem_usage,26779648,time_start,1685662276.807843,time_start,1685662276.8085964,
mode,cf,time_start,1685662301.897554,time_start,1685662301.9803598,process_time,0.10297608375549316,cpu_usage,9.9,mem_usage,26779648,time_start,1685662302.084402,time_start,1685662302.119065,
mode,cf,time_start,1685662327.1836627,time_start,1685662327.2641847,process_time,0.05427145957946777,cpu_usage,18.6,mem_usage,26779648,time_start,1685662327.4252145,time_start,1685662327.431333,
mode,cf,time_start,1685662353.9836552,time_start,1685662354.0654109,process_time,0.05353260040283203,cpu_usage,18.9,mem_usage,26779648,time_start,1685662354.2138107,time_start,1685662354.2316039,
mode,cf,time_start,1685662379.7885897,time_start,1685662379.871447,process_time,0.11170244216918945,cpu_usage,18.0,mem_usage,26779648,time_start,1685662380.0038981,time_start,1685662380.0201185,
mode,cf,time_start,1685662406.581711,time_start,1685662406.6691885,process_time,0.022409677505493164,cpu_usage,0.0,mem_usage,26779648,time_start,1685662406.8019943,time_start,1685662406.832884,
mode,cf,time_start,1685662433.6916628,time_start,1685662433.7780838,process_time,0.011472940444946289,cpu_usage,90.6,mem_usage,26779648,time_start,1685662433.9210258,time_start,1685662433.927655,
mode,cf,time_start,1685662459.289356,time_start,1685662459.376332,process_time,0.012907266616821289,cpu_usage,80.0,mem_usage,26779648,time_start,1685662459.4823015,time_start,1685662459.5151823,
mode,cf,time_start,1685662484.6810172,time_start,1685662484.7646608,process_time,0.13753366470336914,cpu_usage,7.3,mem_usage,26779648,time_start,1685662484.9029336,time_start,1685662484.903224,
mode,cf,time_start,1685662510.2427056,time_start,1685662510.2442296,process_time,0.007382869720458984,cpu_usage,143.8,mem_usage,26779648,time_start,1685662510.3882732,time_start,1685662510.394913,
mode,cf,time_start,1685662535.7776217,time_start,1685662535.8625457,process_time,0.16861248016357422,cpu_usage,14.6,mem_usage,26779648,time_start,1685662536.0375144,time_start,1685662536.038393,
mode,cf,time_start,1685662561.077742,time_start,1685662561.1610801,process_time,0.15948772430419922,cpu_usage,6.3,mem_usage,26779648,time_start,1685662561.3342233,time_start,1685662561.3435273,
mode,cf,time_start,1685662585.9803996,time_start,1685662586.0627651,process_time,0.07065105438232422,cpu_usage,28.5,mem_usage,26779648,time_start,1685662586.230551,time_start,1685662586.2318594,
mode,cf,time_start,1685662611.1800182,time_start,1685662611.264089,process_time,0.1425461769104004,cpu_usage,21.1,mem_usage,26779648,time_start,1685662611.4211478,time_start,1685662611.42147,
mode,cf,time_start,1685662637.4775772,time_start,1685662637.5627913,process_time,0.024633407592773438,cpu_usage,0.0,mem_usage,26779648,time_start,1685662637.696467,time_start,1685662637.7298062,
mode,cf,time_start,1685662663.580393,time_start,1685662663.663747,process_time,0.02466106414794922,cpu_usage,0.0,mem_usage,26779648,time_start,1685662663.7823493,time_start,1685662663.7827117,
mode,cf,time_start,1685662688.777828,time_start,1685662688.8599262,process_time,0.05546832084655762,cpu_usage,18.2,mem_usage,26779648,time_start,1685662688.9968934,time_start,1685662688.997566,
mode,cf,time_start,1685662714.1760771,time_start,1685662714.2586746,process_time,0.14722108840942383,cpu_usage,13.6,mem_usage,26779648,time_start,1685662714.4252512,time_start,1685662714.4260895,
mode,cf,time_start,1685662739.8778284,time_start,1685662739.965912,process_time,0.14070391654968262,cpu_usage,16.3,mem_usage,26779648,time_start,1685662740.1187558,time_start,1685662740.179281,
mode,cf,time_start,1685662765.611428,time_start,1685662765.6944628,process_time,0.00565648078918457,cpu_usage,191.2,mem_usage,26779648,time_start,1685662765.7990832,time_start,1685662765.8693523,
mode,cf,time_start,1685662790.5918417,time_start,1685662790.6791334,process_time,0.10345792770385742,cpu_usage,9.7,mem_usage,26779648,time_start,1685662790.8320642,time_start,1685662790.8468845,
mode,cf,time_start,1685662815.884543,time_start,1685662815.968214,process_time,0.11587333679199219,cpu_usage,17.3,mem_usage,26779648,time_start,1685662816.112935,time_start,1685662816.1275876,
mode,cf,time_start,1685662840.6800666,time_start,1685662840.7640867,process_time,0.02348470687866211,cpu_usage,43.4,mem_usage,26779648,time_start,1685662840.9409373,time_start,1685662840.941979,
mode,cf,time_start,1685662865.6845536,time_start,1685662865.770467,process_time,0.11317586898803711,cpu_usage,8.9,mem_usage,26779648,time_start,1685662865.8917978,time_start,1685662865.9342325,
mode,cf,time_start,1685662891.2833095,time_start,1685662891.366897,process_time,0.06757354736328125,cpu_usage,311.4,mem_usage,26779648,time_start,1685662891.498802,time_start,1685662891.6118898,
mode,cf,time_start,1685662979.6769419,time_start,1685662979.7594492,process_time,0.07521820068359375,cpu_usage,161.1,mem_usage,26779648,time_start,1685662979.9014513,time_start,1685662979.909412,
mode,cf,time_start,1685663005.081805,time_start,1685663005.1642978,process_time,0.11791849136352539,cpu_usage,17.1,mem_usage,26779648,time_start,1685663005.297068,time_start,1685663005.3267057,
mode,cf,time_start,1685663030.6859157,time_start,1685663030.7708023,process_time,0.04977679252624512,cpu_usage,20.3,mem_usage,26779648,time_start,1685663030.8870933,time_start,1685663030.9185193,
mode,cf,time_start,1685663056.0827415,time_start,1685663056.1650457,process_time,0.11595034599304199,cpu_usage,18.8,mem_usage,26779648,time_start,1685663056.2971306,time_start,1685663056.327811,
mode,cf,time_start,1685663081.1825256,time_start,1685663081.2659323,process_time,0.11443686485290527,cpu_usage,17.7,mem_usage,26779648,time_start,1685663081.388449,time_start,1685663081.4139304,
mode,cf,time_start,1685663106.2872043,time_start,1685663106.3691387,process_time,0.026736974716186523,cpu_usage,76.1,mem_usage,26779648,time_start,1685663106.5189772,time_start,1685663106.5436904,
mode,cf,time_start,1685663132.47797,time_start,1685663132.562506,process_time,0.0721120834350586,cpu_usage,0.0,mem_usage,26779648,time_start,1685663132.7149758,time_start,1685663132.7157412,
