mode,cf,time_start,1685661816.7695754,time_start,1685661816.851331,process_time,0.17087650299072266,cpu_usage,11.8,mem_usage,25653248,time_start,1685661817.0954185,time_start,1685661817.095539,time_start,1685661817.09563,time_start,1685661817.0958285,time_start,1685661817.0958695,
mode,cf,time_start,1685661842.094627,time_start,1685661842.1776273,process_time,0.11771059036254883,cpu_usage,17.1,mem_usage,26365952,time_start,1685661842.3012393,time_start,1685661842.301798,time_start,1685661842.3049529,time_start,1685661842.3259766,time_start,1685661842.326671,
mode,cf,time_start,1685661867.5807085,time_start,1685661867.6898603,process_time,0.1021122932434082,cpu_usage,19.7,mem_usage,26365952,time_start,1685661867.7937028,time_start,1685661867.825639,time_start,1685661867.9791894,time_start,1685661867.9809406,time_start,1685661867.9814992,
mode,cf,time_start,1685661892.5825486,time_start,1685661892.6618004,process_time,0.08011722564697266,cpu_usage,12.6,mem_usage,26365952,time_start,1685661892.797745,time_start,1685661892.7986982,time_start,1685661892.8384504,time_start,1685661892.8388295,time_start,1685661892.8429263,
mode,cf,time_start,1685661918.0830255,time_start,1685661918.1671367,process_time,0.0715029239654541,cpu_usage,22.3,mem_usage,26365952,time_start,1685661918.2966268,time_start,1685661918.3247383,time_start,1685661918.3251753,time_start,1685661918.3264635,time_start,1685661918.3268888,
mode,cf,time_start,1685661943.9816916,time_start,1685661944.0668845,process_time,0.12833833694458008,cpu_usage,15.7,mem_usage,26365952,time_start,1685661944.2009366,time_start,1685661944.2064047,time_start,1685661944.2082393,time_start,1685661944.2143247,time_start,1685661944.2195697,
mode,cf,time_start,1685661970.5711024,time_start,1685661970.6518857,process_time,0.13788819313049316,cpu_usage,11.7,mem_usage,26365952,time_start,1685661970.7955823,time_start,1685661970.7973669,time_start,1685661970.8060253,time_start,1685661970.8065314,time_start,1685661970.8457248,
mode,cf,time_start,1685661995.5762134,time_start,1685661995.6636028,process_time,0.13501214981079102,cpu_usage,14.9,mem_usage,26365952,time_start,1685661995.8020902,time_start,1685661995.8063347,time_start,1685661995.806707,time_start,1685661995.808344,time_start,1685661995.8165421,
mode,cf,time_start,1685662020.7811384,time_start,1685662020.8646538,process_time,0.12158489227294922,cpu_usage,8.3,mem_usage,26365952,time_start,1685662020.9981751,time_start,1685662020.9986005,time_start,1685662020.9991238,time_start,1685662021.0255008,time_start,1685662021.0263772,
mode,cf,time_start,1685662046.176142,time_start,1685662046.2689013,process_time,0.13593459129333496,cpu_usage,7.4,mem_usage,26365952,time_start,1685662046.4141243,time_start,1685662046.4145994,time_start,1685662046.414935,time_start,1685662046.4151921,time_start,1685662046.418598,
mode,cf,time_start,1685662071.4694288,time_start,1685662071.5520692,process_time,0.13237762451171875,cpu_usage,22.8,mem_usage,26365952,time_start,1685662071.6965475,time_start,1685662071.6971486,time_start,1685662071.7021098,time_start,1685662071.7207444,time_start,1685662071.7338302,
mode,cf,time_start,1685662097.2763064,time_start,1685662097.3592777,process_time,0.13098907470703125,cpu_usage,0.0,mem_usage,26365952,time_start,1685662097.5000346,time_start,1685662097.5010774,time_start,1685662097.502199,time_start,1685662097.5139704,time_start,1685662097.6243467,
mode,cf,time_start,1685662122.3742845,time_start,1685662122.4541485,process_time,0.14684343338012695,cpu_usage,13.7,mem_usage,26365952,time_start,1685662122.6103108,time_start,1685662122.6115592,time_start,1685662122.6206286,time_start,1685662122.621001,time_start,1685662122.6220384,
mode,cf,time_start,1685662147.6935656,time_start,1685662147.7804432,process_time,0.006375312805175781,cpu_usage,167.6,mem_usage,26365952,time_start,1685662147.9217494,time_start,1685662147.929842,time_start,1685662148.6439,time_start,1685662148.6441715,time_start,1685662148.7452989,
mode,cf,time_start,1685662173.4464078,time_start,1685662173.5268176,process_time,0.15740275382995605,cpu_usage,11.4,mem_usage,26365952,time_start,1685662173.6895535,time_start,1685662173.6903832,time_start,1685662173.7117891,time_start,1685662173.8155382,time_start,1685662174.0395992,
mode,cf,time_start,1685662200.2806282,time_start,1685662200.3636339,process_time,0.12783241271972656,cpu_usage,22.2,mem_usage,26365952,time_start,1685662200.4953713,time_start,1685662200.496097,time_start,1685662200.5488644,time_start,1685662200.5907247,time_start,1685662200.5986228,
mode,cf,time_start,1685662225.4808676,time_start,1685662225.565659,process_time,0.006438732147216797,cpu_usage,165.8,mem_usage,26365952,time_start,1685662225.691852,time_start,1685662225.6923535,time_start,1685662225.7004666,time_start,1685662225.7014968,time_start,1685662225.7220483,
mode,cf,time_start,1685662251.369493,time_start,1685662251.4559083,process_time,0.14604854583740234,cpu_usage,13.7,mem_usage,26365952,time_start,1685662251.6093872,time_start,1685662251.609816,time_start,1685662251.6105454,time_start,1685662251.6111834,time_start,1685662251.6164978,
mode,cf,time_start,1685662276.669965,time_start,1685662276.7541065,process_time,0.1511082649230957,cpu_usage,13.5,mem_usage,26365952,time_start,1685662276.910707,time_start,1685662276.9119182,time_start,1685662276.9134426,time_start,1685662276.928977,time_start,1685662276.9319038,
mode,cf,time_start,1685662301.9906783,time_start,1685662302.0722866,process_time,0.07555222511291504,cpu_usage,162.7,mem_usage,26365952,time_start,1685662302.1928387,time_start,1685662302.2328708,time_start,1685662302.2381003,time_start,1685662302.2413554,time_start,1685662302.2418735,
mode,cf,time_start,1685662327.2758622,time_start,1685662327.3547094,process_time,0.12752175331115723,cpu_usage,15.8,mem_usage,26365952,time_start,1685662327.4833274,time_start,1685662327.4837303,time_start,1685662327.4843843,time_start,1685662327.5183022,time_start,1685662327.5239356,
mode,cf,time_start,1685662354.0765562,time_start,1685662354.1566942,process_time,0.13356256484985352,cpu_usage,25.0,mem_usage,26365952,time_start,1685662354.300855,time_start,1685662354.301958,time_start,1685662354.3243322,time_start,1685662354.3250628,time_start,1685662354.3293285,
mode,cf,time_start,1685662379.8814929,time_start,1685662379.9621284,process_time,0.1308450698852539,cpu_usage,23.0,mem_usage,26365952,time_start,1685662380.1005414,time_start,1685662380.101415,time_start,1685662380.1051495,time_start,1685662380.1062834,time_start,1685662380.1465533,
mode,cf,time_start,1685662406.6773467,time_start,1685662406.7589715,process_time,0.1404407024383545,cpu_usage,14.3,mem_usage,26365952,time_start,1685662406.9022453,time_start,1685662406.9033,time_start,1685662406.904092,time_start,1685662406.9101949,time_start,1685662406.9281652,
mode,cf,time_start,1685662433.7846212,time_start,1685662433.869209,process_time,0.08492469787597656,cpu_usage,11.9,mem_usage,26365952,time_start,1685662434.0002403,time_start,1685662434.0083568,time_start,1685662434.0102723,time_start,1685662434.0263894,time_start,1685662434.047617,
mode,cf,time_start,1685662459.3833241,time_start,1685662459.467556,process_time,0.11921882629394531,cpu_usage,8.4,mem_usage,26365952,time_start,1685662459.5993316,time_start,1685662459.6048715,time_start,1685662459.6100914,time_start,1685662459.6105375,time_start,1685662459.6513615,
mode,cf,time_start,1685662484.7743418,time_start,1685662484.8556082,process_time,0.14320755004882812,cpu_usage,21.1,mem_usage,26365952,time_start,1685662485.011175,time_start,1685662485.012083,time_start,1685662485.0138173,time_start,1685662485.0243545,time_start,1685662485.0250819,
mode,cf,time_start,1685662510.3386261,time_start,1685662510.3450158,process_time,0.10319852828979492,cpu_usage,9.7,mem_usage,26365952,time_start,1685662510.4905827,time_start,1685662510.4922535,time_start,1685662510.4944346,time_start,1685662510.5021286,time_start,1685662510.5114381,
mode,cf,time_start,1685662535.8744445,time_start,1685662535.953558,process_time,0.1343233585357666,cpu_usage,14.9,mem_usage,26365952,time_start,1685662536.0955782,time_start,1685662536.0970237,time_start,1685662536.1271508,time_start,1685662536.1319742,time_start,1685662536.133197,
mode,cf,time_start,1685662561.1706896,time_start,1685662561.251865,process_time,0.13630247116088867,cpu_usage,25.5,mem_usage,26365952,time_start,1685662561.3925643,time_start,1685662561.4081028,time_start,1685662561.419386,time_start,1685662561.4269476,time_start,1685662561.4370532,
mode,cf,time_start,1685662586.0738804,time_start,1685662586.1538415,process_time,0.07509684562683105,cpu_usage,13.4,mem_usage,26365952,time_start,1685662586.290067,time_start,1685662586.2915146,time_start,1685662586.294565,time_start,1685662586.3271935,time_start,1685662586.328561,
mode,cf,time_start,1685662611.2746215,time_start,1685662611.3548975,process_time,0.0923309326171875,cpu_usage,21.8,mem_usage,26365952,time_start,1685662611.4603581,time_start,1685662611.4986162,time_start,1685662611.503478,time_start,1685662611.5203533,time_start,1685662611.521111,
mode,cf,time_start,1685662637.5700748,time_start,1685662637.653557,process_time,0.08802390098571777,cpu_usage,22.8,mem_usage,26365952,time_start,1685662637.7970471,time_start,1685662637.7998548,time_start,1685662637.8017724,time_start,1685662637.8042483,time_start,1685662637.8224282,
mode,cf,time_start,1685662663.6736267,time_start,1685662663.7542748,process_time,0.09514904022216797,cpu_usage,139.9,mem_usage,26365952,time_start,1685662663.8944516,time_start,1685662663.89472,time_start,1685662663.91898,time_start,1685662663.9194038,time_start,1685662663.9475017,
mode,cf,time_start,1685662688.870275,time_start,1685662688.9504635,process_time,0.14800357818603516,cpu_usage,17.9,mem_usage,26365952,time_start,1685662689.1002378,time_start,1685662689.1080875,time_start,1685662689.114709,time_start,1685662689.1174843,time_start,1685662689.1184373,
mode,cf,time_start,1685662714.268506,time_start,1685662714.3509243,process_time,0.09911894798278809,cpu_usage,20.3,mem_usage,26365952,time_start,1685662714.45272,time_start,1685662714.4960322,time_start,1685662714.506341,time_start,1685662714.5204706,time_start,1685662714.5240471,
mode,cf,time_start,1685662739.9721642,time_start,1685662740.056825,process_time,0.13339829444885254,cpu_usage,15.0,mem_usage,26365952,time_start,1685662740.2055168,time_start,1685662740.2134557,time_start,1685662740.2171886,time_start,1685662740.2195451,time_start,1685662740.2713885,
mode,cf,time_start,1685662765.7079237,time_start,1685662765.7907765,process_time,0.10183334350585938,cpu_usage,19.8,mem_usage,26365952,time_start,1685662765.9205992,time_start,1685662765.9213545,time_start,1685662765.9226573,time_start,1685662765.980768,time_start,1685662765.981558,
mode,cf,time_start,1685662790.6904433,time_start,1685662790.7710958,process_time,0.00982809066772461,cpu_usage,106.6,mem_usage,26365952,time_start,1685662790.8943024,time_start,1685662790.8951108,time_start,1685662790.9017913,time_start,1685662790.9297183,time_start,1685662790.940898,
mode,cf,time_start,1685662815.9774485,time_start,1685662816.0586038,process_time,0.07448840141296387,cpu_usage,27.1,mem_usage,26365952,time_start,1685662816.1878633,time_start,1685662816.1954975,time_start,1685662816.1993842,time_start,1685662816.2253084,time_start,1685662816.2281032,
mode,cf,time_start,1685662840.7734032,time_start,1685662840.8541927,process_time,0.04817771911621094,cpu_usage,21.0,mem_usage,26365952,time_start,1685662840.9954953,time_start,1685662841.0001733,time_start,1685662841.0023956,time_start,1685662841.035219,time_start,1685662841.0356867,
mode,cf,time_start,1685662865.7807248,time_start,1685662865.8635018,process_time,0.12942743301391602,cpu_usage,15.5,mem_usage,26365952,time_start,1685662866.0034199,time_start,1685662866.0052907,time_start,1685662866.0158045,time_start,1685662866.0165343,time_start,1685662866.0279198,
mode,cf,time_start,1685662891.3761263,time_start,1685662891.4602652,process_time,0.132216215133667,cpu_usage,22.8,mem_usage,26365952,time_start,1685662891.60976,time_start,1685662891.6204083,time_start,1685662891.6216419,time_start,1685662891.6223896,time_start,1685662891.7183452,
mode,cf,time_start,1685662979.7704172,time_start,1685662979.8507621,process_time,0.09808778762817383,cpu_usage,10.3,mem_usage,26365952,time_start,1685662979.965755,time_start,1685662979.99471,time_start,1685662979.995613,time_start,1685662980.0378208,time_start,1685662980.0384936,
mode,cf,time_start,1685663005.1753976,time_start,1685663005.2559335,process_time,0.1424713134765625,cpu_usage,7.4,mem_usage,26365952,time_start,1685663005.4005153,time_start,1685663005.4014833,time_start,1685663005.4035401,time_start,1685663005.4044266,time_start,1685663005.4217741,
mode,cf,time_start,1685663030.7790604,time_start,1685663030.8621035,process_time,0.07934117317199707,cpu_usage,25.4,mem_usage,26365952,time_start,1685663031.004248,time_start,1685663031.0074346,time_start,1685663031.0479205,time_start,1685663031.0501194,time_start,1685663031.0542428,
mode,cf,time_start,1685663056.1755183,time_start,1685663056.2558255,process_time,0.08316588401794434,cpu_usage,12.1,mem_usage,26365952,time_start,1685663056.3933575,time_start,1685663056.3982365,time_start,1685663056.4010613,time_start,1685663056.4224558,time_start,1685663056.4254048,
mode,cf,time_start,1685663081.2772362,time_start,1685663081.361634,process_time,0.0912013053894043,cpu_usage,0.0,mem_usage,26365952,time_start,1685663081.4914653,time_start,1685663081.4919527,time_start,1685663081.4983392,time_start,1685663081.5089355,time_start,1685663081.5097892,
mode,cf,time_start,1685663106.379964,time_start,1685663106.4608343,process_time,0.13336443901062012,cpu_usage,7.5,mem_usage,26365952,time_start,1685663106.6046531,time_start,1685663106.6071887,time_start,1685663106.6133635,time_start,1685663106.6174862,time_start,1685663106.6407247,
mode,cf,time_start,1685663132.5743687,time_start,1685663132.655675,process_time,0.1331796646118164,cpu_usage,7.6,mem_usage,26365952,time_start,1685663132.7958403,time_start,1685663132.7961798,time_start,1685663132.7967527,time_start,1685663132.8149867,time_start,1685663132.8164055,
