mode,cf,time_start,1688682245.7192795,process_time,0.21603846549987793,cpu_usage,27.7,mem_usage,27185152,
mode,cf,time_start,1688682254.7685235,process_time,0.06366229057312012,cpu_usage,63.5,mem_usage,27324416,
mode,cf,time_start,1688682264.6226556,process_time,0.20183944702148438,cpu_usage,25.9,mem_usage,27324416,
mode,cf,time_start,1688682274.4379742,process_time,0.18603301048278809,cpu_usage,27.9,mem_usage,27324416,
mode,cf,time_start,1688682283.7688434,process_time,0.11191439628601074,cpu_usage,27.0,mem_usage,27328512,
mode,cf,time_start,1688682293.4599445,process_time,0.17268967628479004,cpu_usage,24.3,mem_usage,27328512,
mode,cf,time_start,1688682303.1560504,process_time,0.16194963455200195,cpu_usage,31.0,mem_usage,27324416,
mode,cf,time_start,1688682312.6493351,process_time,0.16917872428894043,cpu_usage,35.6,mem_usage,27328512,
mode,cf,time_start,1688682322.3217585,process_time,0.20138025283813477,cpu_usage,20.0,mem_usage,27328512,
mode,cf,time_start,1688682331.9160588,process_time,0.11494898796081543,cpu_usage,35.0,mem_usage,27332608,
mode,cf,time_start,1688682341.4408023,process_time,0.19556784629821777,cpu_usage,40.7,mem_usage,27328512,
mode,cf,time_start,1688682350.9458988,process_time,0.2663536071777344,cpu_usage,26.3,mem_usage,27332608,
mode,cf,time_start,1688682361.063045,process_time,0.16826939582824707,cpu_usage,24.1,mem_usage,27328512,
mode,cf,time_start,1688682422.553177,process_time,0.08544230461120605,cpu_usage,70.8,mem_usage,27328512,
mode,cf,time_start,1688682432.3851132,process_time,0.3558056354522705,cpu_usage,25.4,mem_usage,27328512,
mode,cf,time_start,1688682442.1756396,process_time,0.06268095970153809,cpu_usage,80.8,mem_usage,27328512,
mode,cf,time_start,1688682451.3578742,process_time,0.16347408294677734,cpu_usage,24.6,mem_usage,27328512,
mode,cf,time_start,1688682460.965158,process_time,0.15633583068847656,cpu_usage,32.1,mem_usage,27328512,
mode,cf,time_start,1688682470.3683674,process_time,0.15499353408813477,cpu_usage,25.9,mem_usage,27328512,
mode,cf,time_start,1688682479.7547948,process_time,0.1633133888244629,cpu_usage,30.8,mem_usage,27332608,
mode,cf,time_start,1688682489.2597618,process_time,0.1529076099395752,cpu_usage,49.9,mem_usage,27332608,
mode,cf,time_start,1688682498.8528042,process_time,0.1667165756225586,cpu_usage,30.1,mem_usage,27328512,
mode,cf,time_start,1688682508.4679384,process_time,0.05660438537597656,cpu_usage,53.7,mem_usage,27332608,
mode,cf,time_start,1688682517.8547602,process_time,0.17011356353759766,cpu_usage,29.8,mem_usage,27332608,
mode,cf,time_start,1688682527.3691394,process_time,0.06207895278930664,cpu_usage,65.1,mem_usage,27332608,
mode,cf,time_start,1688682536.9710233,process_time,0.14880824089050293,cpu_usage,47.2,mem_usage,27332608,
mode,cf,time_start,1688682547.0933638,process_time,0.1367335319519043,cpu_usage,36.8,mem_usage,27328512,
mode,cf,time_start,1688682556.4716861,process_time,0.34447622299194336,cpu_usage,29.1,mem_usage,27332608,
mode,cf,time_start,1688682566.3343048,process_time,0.27985644340515137,cpu_usage,17.9,mem_usage,27328512,
mode,cf,time_start,1688682576.080092,process_time,0.23355603218078613,cpu_usage,30.2,mem_usage,27332608,
mode,cf,time_start,1688683165.5688365,process_time,0.14630913734436035,cpu_usage,20.6,mem_usage,27328512,
mode,cf,time_start,1688683175.1677976,process_time,0.06717514991760254,cpu_usage,75.1,mem_usage,27332608,
mode,cf,time_start,1688683184.748447,process_time,0.016115188598632812,cpu_usage,129.0,mem_usage,27332608,
mode,cf,time_start,1688683194.451502,process_time,0.07659459114074707,cpu_usage,29.9,mem_usage,27332608,
mode,cf,time_start,1688683203.9169912,process_time,0.11728835105895996,cpu_usage,34.3,mem_usage,27328512,
mode,cf,time_start,1688683213.4578872,process_time,0.17748141288757324,cpu_usage,34.0,mem_usage,27328512,
mode,cf,time_start,1688683223.1650662,process_time,0.06451249122619629,cpu_usage,80.1,mem_usage,27332608,
mode,cf,time_start,1688683232.8574595,process_time,0.06665253639221191,cpu_usage,46.0,mem_usage,27332608,
mode,cf,time_start,1688683243.1481004,process_time,0.17137718200683594,cpu_usage,42.2,mem_usage,27332608,
mode,cf,time_start,1688683252.9840817,process_time,0.13815975189208984,cpu_usage,43.6,mem_usage,27328512,
mode,cf,time_start,1688683262.5542636,process_time,0.1679837703704834,cpu_usage,24.1,mem_usage,27332608,
mode,cf,time_start,1688683272.3665216,process_time,0.15042924880981445,cpu_usage,33.5,mem_usage,27328512,
mode,cf,time_start,1688683282.1189225,process_time,0.20221972465515137,cpu_usage,24.8,mem_usage,27332608,
mode,cf,time_start,1688683291.959677,process_time,0.15426373481750488,cpu_usage,39.1,mem_usage,27328512,
mode,cf,time_start,1688683301.619884,process_time,0.2163710594177246,cpu_usage,27.8,mem_usage,27328512,
mode,cf,time_start,1688683311.0687542,process_time,0.16005349159240723,cpu_usage,26.5,mem_usage,27332608,
mode,cf,time_start,1688683320.6476617,process_time,0.18291735649108887,cpu_usage,38.4,mem_usage,27332608,
mode,cf,time_start,1688683330.560694,process_time,0.1742262840270996,cpu_usage,28.8,mem_usage,27328512,
mode,cf,time_start,1688683340.0151038,process_time,0.12481307983398438,cpu_usage,33.6,mem_usage,27332608,
mode,cf,time_start,1688683349.9672744,process_time,0.24991393089294434,cpu_usage,28.1,mem_usage,27332608,
