time_start,1688682249.9788885,process_time,1.6406121253967285,cpu_usage,30.8,mem_usage,73953280,
time_start,1688682259.53907,process_time,1.6960947513580322,cpu_usage,31.6,mem_usage,76648448,
time_start,1688682269.1741838,process_time,1.7503747940063477,cpu_usage,32.0,mem_usage,76648448,
time_start,1688682278.9250014,process_time,1.702929973602295,cpu_usage,30.8,mem_usage,76648448,
time_start,1688682288.6420364,process_time,1.5880353450775146,cpu_usage,31.7,mem_usage,76648448,
time_start,1688682298.233802,process_time,1.683161735534668,cpu_usage,31.2,mem_usage,76648448,
time_start,1688682307.9358394,process_time,1.3889720439910889,cpu_usage,30.4,mem_usage,76648448,
time_start,1688682317.432309,process_time,1.697984218597412,cpu_usage,31.4,mem_usage,76652544,
time_start,1688682327.116336,process_time,1.6246473789215088,cpu_usage,30.4,mem_usage,76652544,
time_start,1688682336.7431946,process_time,1.3783667087554932,cpu_usage,30.7,mem_usage,76652544,
time_start,1688682346.037102,process_time,1.6926805973052979,cpu_usage,30.9,mem_usage,76652544,
time_start,1688682355.7559948,process_time,1.8694090843200684,cpu_usage,31.2,mem_usage,76652544,
time_start,1688682365.769024,process_time,1.7657463550567627,cpu_usage,32.5,mem_usage,76652544,
time_start,1688682427.457067,process_time,1.7619574069976807,cpu_usage,32.6,mem_usage,76652544,
time_start,1688682437.1368737,process_time,1.8039603233337402,cpu_usage,30.4,mem_usage,76652544,
time_start,1688682446.917962,process_time,1.312880039215088,cpu_usage,31.7,mem_usage,76652544,
time_start,1688682456.2178454,process_time,1.4167237281799316,cpu_usage,32.5,mem_usage,76652544,
time_start,1688682465.6304133,process_time,1.4941844940185547,cpu_usage,31.0,mem_usage,76652544,
time_start,1688682475.1247323,process_time,1.398284673690796,cpu_usage,30.2,mem_usage,76652544,
time_start,1688682484.5281243,process_time,1.6084909439086914,cpu_usage,31.3,mem_usage,76652544,
time_start,1688682494.1250691,process_time,1.592862844467163,cpu_usage,30.2,mem_usage,76652544,
time_start,1688682503.6396427,process_time,1.7803454399108887,cpu_usage,30.4,mem_usage,76652544,
time_start,1688682513.3390725,process_time,1.375312328338623,cpu_usage,30.7,mem_usage,76652544,
time_start,1688682522.7397637,process_time,1.6713387966156006,cpu_usage,29.8,mem_usage,76652544,
time_start,1688682532.2358456,process_time,1.691225528717041,cpu_usage,30.9,mem_usage,76652544,
time_start,1688682541.843677,process_time,1.984520435333252,cpu_usage,30.5,mem_usage,76652544,
time_start,1688682551.8212986,process_time,1.5968883037567139,cpu_usage,30.2,mem_usage,76652544,
time_start,1688682561.353775,process_time,1.6702990531921387,cpu_usage,32.2,mem_usage,76652544,
time_start,1688682571.0330162,process_time,1.9884047508239746,cpu_usage,30.8,mem_usage,76652544,
time_start,1688682580.9342504,process_time,1.5803263187408447,cpu_usage,31.5,mem_usage,76652544,
time_start,1688683170.363764,process_time,1.6700019836425781,cpu_usage,33.0,mem_usage,76652544,
time_start,1688683180.020273,process_time,1.6949729919433594,cpu_usage,30.9,mem_usage,76652544,
time_start,1688683189.646567,process_time,1.7679893970489502,cpu_usage,30.7,mem_usage,76652544,
time_start,1688683199.352227,process_time,1.4711127281188965,cpu_usage,32.4,mem_usage,76652544,
time_start,1688683208.7035067,process_time,1.6075527667999268,cpu_usage,31.4,mem_usage,76652544,
time_start,1688683218.2386675,process_time,1.6758472919464111,cpu_usage,31.3,mem_usage,76652544,
time_start,1688683227.9366338,process_time,1.6990573406219482,cpu_usage,31.4,mem_usage,76652544,
time_start,1688683237.621984,process_time,2.4049973487854004,cpu_usage,30.1,mem_usage,76652544,
time_start,1688683248.0282261,process_time,1.7857158184051514,cpu_usage,31.0,mem_usage,76652544,
time_start,1688683257.7418993,process_time,1.6701068878173828,cpu_usage,31.5,mem_usage,76652544,
time_start,1688683267.4165838,process_time,1.7096357345581055,cpu_usage,30.6,mem_usage,76652544,
time_start,1688683277.1351643,process_time,1.8023452758789062,cpu_usage,32.2,mem_usage,76652544,
time_start,1688683286.9156191,process_time,1.7130377292633057,cpu_usage,31.4,mem_usage,76652544,
time_start,1688683296.6464794,process_time,1.6744441986083984,cpu_usage,32.1,mem_usage,76652544,
time_start,1688683306.3435004,process_time,1.5726799964904785,cpu_usage,31.9,mem_usage,76652544,
time_start,1688683315.9262543,process_time,1.6040480136871338,cpu_usage,31.4,mem_usage,76652544,
time_start,1688683325.4400976,process_time,1.8842930793762207,cpu_usage,31.0,mem_usage,76652544,
time_start,1688683335.2487383,process_time,1.5716016292572021,cpu_usage,30.1,mem_usage,76652544,
time_start,1688683344.8197978,process_time,1.9104206562042236,cpu_usage,31.1,mem_usage,76652544,
time_start,1688683354.7544904,process_time,1.4619312286376953,cpu_usage,33.2,mem_usage,76652544,
