n_vnf,5,time_start,1688683776.0172706,transmission_latency,5.309106349945068,service_latency,8.1866934299469,start_sys_time,1688683776.0172706,cpu_usage,3.6,mem_usage,169676800,
n_vnf,5,time_start,1688683786.9152992,transmission_latency,5.2643022537231445,service_latency,7.568196773529053,start_sys_time,1688683786.9152992,cpu_usage,3.0,mem_usage,169676800,
n_vnf,5,time_start,1688683797.127208,transmission_latency,5.247481346130371,service_latency,7.174137592315674,start_sys_time,1688683797.127208,cpu_usage,3.5,mem_usage,169676800,
n_vnf,5,time_start,1688683807.0285614,transmission_latency,5.569104909896851,service_latency,7.56835675239563,start_sys_time,1688683807.0285614,cpu_usage,3.5,mem_usage,169676800,
n_vnf,5,time_start,1688683817.2403677,transmission_latency,5.256875991821289,service_latency,7.459433078765869,start_sys_time,1688683817.2403677,cpu_usage,3.5,mem_usage,169676800,
n_vnf,5,time_start,1688683827.3403203,transmission_latency,5.242854356765747,service_latency,7.748171329498291,start_sys_time,1688683827.3403203,cpu_usage,3.4,mem_usage,169676800,
n_vnf,5,time_start,1688683837.7401009,transmission_latency,5.743547439575195,service_latency,7.860212564468384,start_sys_time,1688683837.7401009,cpu_usage,3.7,mem_usage,169676800,
n_vnf,5,time_start,1688683848.4135227,transmission_latency,5.263889312744141,service_latency,7.170514106750488,start_sys_time,1688683848.4135227,cpu_usage,4.1,mem_usage,169676800,
n_vnf,5,time_start,1688683858.2217007,transmission_latency,5.475025177001953,service_latency,7.275200605392456,start_sys_time,1688683858.2217007,cpu_usage,4.1,mem_usage,169676800,
n_vnf,5,time_start,1688683868.2216454,transmission_latency,5.3580641746521,service_latency,7.255918502807617,start_sys_time,1688683868.2216454,cpu_usage,3.7,mem_usage,169676800,
n_vnf,5,time_start,1688683878.132249,transmission_latency,5.459755897521973,service_latency,7.2724714279174805,start_sys_time,1688683878.132249,cpu_usage,4.2,mem_usage,169676800,
n_vnf,5,time_start,1688683888.0353482,transmission_latency,5.249576568603516,service_latency,7.249103546142578,start_sys_time,1688683888.0353482,cpu_usage,3.0,mem_usage,169676800,
n_vnf,5,time_start,1688683897.9158723,transmission_latency,5.35979700088501,service_latency,7.8769612312316895,start_sys_time,1688683897.9158723,cpu_usage,3.4,mem_usage,169676800,
n_vnf,5,time_start,1688683908.4360282,transmission_latency,5.296283960342407,service_latency,7.49233341217041,start_sys_time,1688683908.4360282,cpu_usage,3.7,mem_usage,169676800,
n_vnf,5,time_start,1688683918.627675,transmission_latency,5.255669832229614,service_latency,7.553273677825928,start_sys_time,1688683918.627675,cpu_usage,3.7,mem_usage,169676800,
n_vnf,5,time_start,1688683928.9135273,transmission_latency,5.250135183334351,service_latency,7.378597021102905,start_sys_time,1688683928.9135273,cpu_usage,3.7,mem_usage,169676800,
n_vnf,5,time_start,1688683938.9406376,transmission_latency,5.263893127441406,service_latency,7.35265040397644,start_sys_time,1688683938.9406376,cpu_usage,3.7,mem_usage,169676800,
n_vnf,5,time_start,1688683949.0136027,transmission_latency,5.2745521068573,service_latency,7.473898410797119,start_sys_time,1688683949.0136027,cpu_usage,3.5,mem_usage,169676800,
n_vnf,5,time_start,1688683959.1325176,transmission_latency,5.345668315887451,service_latency,7.374150276184082,start_sys_time,1688683959.1325176,cpu_usage,3.9,mem_usage,169676800,
n_vnf,5,time_start,1688683969.21353,transmission_latency,5.479935169219971,service_latency,7.303515672683716,start_sys_time,1688683969.21353,cpu_usage,3.3,mem_usage,169676800,
n_vnf,5,time_start,1688683979.2198935,transmission_latency,5.246678829193115,service_latency,7.666070222854614,start_sys_time,1688683979.2198935,cpu_usage,3.5,mem_usage,169676800,
n_vnf,5,time_start,1688683989.530413,transmission_latency,5.470997333526611,service_latency,7.274804592132568,start_sys_time,1688683989.530413,cpu_usage,3.9,mem_usage,169676800,
n_vnf,5,time_start,1688683999.5409784,transmission_latency,5.54610013961792,service_latency,7.355178594589233,start_sys_time,1688683999.5409784,cpu_usage,3.7,mem_usage,169676800,
n_vnf,5,time_start,1688684009.526489,transmission_latency,5.251108646392822,service_latency,7.457681655883789,start_sys_time,1688684009.526489,cpu_usage,3.6,mem_usage,169676800,
n_vnf,5,time_start,1688684019.6282952,transmission_latency,5.252653360366821,service_latency,7.6612489223480225,start_sys_time,1688684019.6282952,cpu_usage,3.7,mem_usage,169676800,
n_vnf,5,time_start,1688684030.0174646,transmission_latency,5.493372201919556,service_latency,7.458401441574097,start_sys_time,1688684030.0174646,cpu_usage,3.7,mem_usage,169676800,
n_vnf,5,time_start,1688684040.1402833,transmission_latency,5.351288795471191,service_latency,7.443051338195801,start_sys_time,1688684040.1402833,cpu_usage,3.9,mem_usage,169676800,
n_vnf,5,time_start,1688684050.232815,transmission_latency,5.555328607559204,service_latency,7.251166105270386,start_sys_time,1688684050.232815,cpu_usage,3.7,mem_usage,169676800,
n_vnf,5,time_start,1688684060.1277041,transmission_latency,5.561033725738525,service_latency,7.5721259117126465,start_sys_time,1688684060.1277041,cpu_usage,3.5,mem_usage,169676800,
n_vnf,5,time_start,1688684070.3395545,transmission_latency,5.257389545440674,service_latency,7.8429224491119385,start_sys_time,1688684070.3395545,cpu_usage,3.5,mem_usage,169676800,
n_vnf,5,time_start,1688684080.8275464,transmission_latency,5.2580060958862305,service_latency,7.6693055629730225,start_sys_time,1688684080.8275464,cpu_usage,3.5,mem_usage,169676800,
n_vnf,5,time_start,1688684091.2302089,transmission_latency,5.557960033416748,service_latency,7.753268718719482,start_sys_time,1688684091.2302089,cpu_usage,4.0,mem_usage,169676800,
