time_start,1685644958.7377045,process_time,8.351101875305176,cpu_usage,9.9,mem_usage,12627968,
time_start,1685644981.282297,process_time,7.900280475616455,cpu_usage,10.1,mem_usage,4096,
time_start,1685645003.3482563,process_time,6.8397088050842285,cpu_usage,10.3,mem_usage,0,
time_start,1685645024.0482402,process_time,6.837705373764038,cpu_usage,10.1,mem_usage,0,
time_start,1685645044.6706142,process_time,6.916181564331055,cpu_usage,10.1,mem_usage,0,
time_start,1685645065.4123547,process_time,6.977473497390747,cpu_usage,10.0,mem_usage,0,
time_start,1685645086.0360737,process_time,6.94446063041687,cpu_usage,10.1,mem_usage,0,
time_start,1685645106.9911172,process_time,7.39850115776062,cpu_usage,10.3,mem_usage,0,
time_start,1685645128.6700058,process_time,7.319644927978516,cpu_usage,10.1,mem_usage,0,
time_start,1685645149.9874768,process_time,7.494263172149658,cpu_usage,9.9,mem_usage,0,
time_start,1685645171.358242,process_time,7.431104421615601,cpu_usage,10.2,mem_usage,0,
time_start,1685645192.688847,process_time,7.191879987716675,cpu_usage,10.0,mem_usage,0,
time_start,1685645214.0463562,process_time,6.843264818191528,cpu_usage,10.1,mem_usage,0,
time_start,1685645234.9259977,process_time,6.955812454223633,cpu_usage,10.2,mem_usage,0,
time_start,1685645255.6962905,process_time,8.091489553451538,cpu_usage,10.0,mem_usage,0,
time_start,1685645277.8069992,process_time,6.979546785354614,cpu_usage,9.9,mem_usage,0,
time_start,1685645298.4190729,process_time,6.969477415084839,cpu_usage,10.2,mem_usage,0,
time_start,1685645319.1509693,process_time,7.134868860244751,cpu_usage,10.1,mem_usage,0,
time_start,1685645340.0905335,process_time,7.192502498626709,cpu_usage,10.0,mem_usage,0,
time_start,1685645361.486538,process_time,8.002296209335327,cpu_usage,10.1,mem_usage,0,
time_start,1685645383.5077693,process_time,6.976308584213257,cpu_usage,10.2,mem_usage,0,
time_start,1685645404.5828896,process_time,6.899703741073608,cpu_usage,10.0,mem_usage,0,
time_start,1685645425.3802564,process_time,7.405231237411499,cpu_usage,10.1,mem_usage,0,
time_start,1685645446.9343967,process_time,6.846031188964844,cpu_usage,10.1,mem_usage,0,
time_start,1685645467.8326612,process_time,6.8476245403289795,cpu_usage,10.1,mem_usage,0,
